constituency,ac_number,candidate,party,votes,turnout,reserved,region,vote_share_%
Kolathur,13,E.RAJENDRAN,Anna MGR Dravida Makkal Kalgam,30,61.04,GEN,Chennai Metro,0.017302235448819987
Kolathur,13,NIRMALA DEVI,IND,29,61.04,GEN,Chennai Metro,0.016725494267192657
Kolathur,13,V.SURESHKUMAR,IND,22,61.04,GEN,Chennai Metro,0.012688305995801324
Kolathur,13,B.VIJAYA KUMAR,IND,18,61.04,GEN,Chennai Metro,0.010381341269291992
Villivakkam,14,A . VETRIAZHAGAN,DMK,76127,55.92,GEN,Chennai Metro,52.832218304971825
Villivakkam,14,J.C.D.PRABHAKAR,AIADMK,38890,55.92,GEN,Chennai Metro,26.989701024345557
Villivakkam,14,SRIHARAN,MNM,13364,55.92,GEN,Chennai Metro,9.274630097437749
Villivakkam,14,R.SRIDAR,NTK,10914,55.92,GEN,Chennai Metro,7.5743275129778205
Villivakkam,14,NONE OF THE ABOVE,NOTA,1444,55.92,GEN,Chennai Metro,1.0021375232490355
Villivakkam,14,D.SUBAMANGALAM,DMDK,1094,55.92,GEN,Chennai Metro,0.7592371540404741
Villivakkam,14,SYED RAYHAN,IND,409,55.92,GEN,Chennai Metro,0.2838464314465758
Villivakkam,14,JAGADESH JAYAKUMAR,Valamaana  Tamizhagam   Katchi,261,55.92,GEN,Chennai Metro,0.18113427532409848
Villivakkam,14,A.PALANIVEL,BSP,222,55.92,GEN,Chennai Metro,0.15406823418371596
Villivakkam,14,M.GUNASEKARAN,IND,206,55.92,GEN,Chennai Metro,0.14296421730561032
Villivakkam,14,S.CHANDRIKA,IND,194,55.92,GEN,Chennai Metro,0.13463620464703108
Villivakkam,14,L.GOVINDARAJ,Nam India Naam Indiyar Katchi,189,55.92,GEN,Chennai Metro,0.13116619937262305
Villivakkam,14,S.BASKAR,IND,171,55.92,GEN,Chennai Metro,0.11867418038475418
Villivakkam,14,M.MURALI VINODH,IND,98,55.92,GEN,Chennai Metro,0.06801210337839714
Villivakkam,14,S. RAJU BHARATHI,Desiya Makkal Sakthi Katchi,88,55.92,GEN,Chennai Metro,0.0610720928295811
Villivakkam,14,A . AJITH KUMAR,IND,80,55.92,GEN,Chennai Metro,0.055520084390528274
Villivakkam,14,S.KANDASAMY,IND,74,55.92,GEN,Chennai Metro,0.05135607806123865
Villivakkam,14,C.MOHAN,IND,54,55.92,GEN,Chennai Metro,0.037476056963606584
Villivakkam,14,M .JALAL,IND,43,55.92,GEN,Chennai Metro,0.029842045359908947
Villivakkam,14,A.S.KUMAR,IND,42,55.92,GEN,Chennai Metro,0.029148044305027345
Villivakkam,14,C.A.ASHOK KUMAR,IND,40,55.92,GEN,Chennai Metro,0.027760042195264137
Villivakkam,14,G.IYANAR,IND,36,55.92,GEN,Chennai Metro,0.02498403797573772
Villivakkam,14,G. DEVAPRIYAN,IND,27,55.92,GEN,Chennai Metro,0.018738028481803292
Villivakkam,14,C.RAGHUL,IND,25,55.92,GEN,Chennai Metro,0.017350026372040087
Thiru-Vi-Ka-Nagar,15,SIVAKUMAR.P,DMK,81727,60.62,SC,Chennai Metro,61.12897917663954
Thiru-Vi-Ka-Nagar,15,KALYANI.P.L,AIADMK,26714,60.62,SC,Chennai Metro,19.981151268549546
Thiru-Vi-Ka-Nagar,15,ILLAVANJI.DR.R,NTK,10921,60.62,SC,Chennai Metro,8.168531594064147
Thiru-Vi-Ka-Nagar,15,OBATH.S,MNM,9710,60.62,SC,Chennai Metro,7.2627453326950695
Thiru-Vi-Ka-Nagar,15,SEKAR.M.P,DMDK,1787,60.62,SC,Chennai Metro,1.336614408808042
Thiru-Vi-Ka-Nagar,15,NONE OF THE ABOVE,NOTA,1046,60.62,SC,Chennai Metro,0.7823719483006223
Thiru-Vi-Ka-Nagar,15,BAGAVATH SINGH.M,BSP,355,60.62,SC,Chennai Metro,0.26552776448061277
Thiru-Vi-Ka-Nagar,15,SIHAMANI.G,IND,214,60.62,SC,Chennai Metro,0.16006462422211584
Thiru-Vi-Ka-Nagar,15,SUNDAR.G,IND,144,60.62,SC,Chennai Metro,0.1077070368597415
Thiru-Vi-Ka-Nagar,15,SELVAKUMAR.A,IND,136,60.62,SC,Chennai Metro,0.10172331258975587
Thiru-Vi-Ka-Nagar,15,KALYANI.K,IND,129,60.62,SC,Chennai Metro,0.09648755385351844
Thiru-Vi-Ka-Nagar,15,SEKAR.E,IND,125,60.62,SC,Chennai Metro,0.09349569171852562
Thiru-Vi-Ka-Nagar,15,RAMESH BABU.M,IND,106,60.62,SC,Chennai Metro,0.07928434657730972
Thiru-Vi-Ka-Nagar,15,KOLANJI.M,IND,85,60.62,SC,Chennai Metro,0.06357707036859742
Thiru-Vi-Ka-Nagar,15,PRABHAKARAN.K,Makkalatchi Katchi,79,60.62,SC,Chennai Metro,0.05908927716610819
Thiru-Vi-Ka-Nagar,15,UDAYA CHANDRAN .R,IND,77,60.62,SC,Chennai Metro,0.05759334609861178
Thiru-Vi-Ka-Nagar,15,RAVIKUMAR.S,Republican Party of India  (Sivaraj),62,60.62,SC,Chennai Metro,0.0463738630923887
Thiru-Vi-Ka-Nagar,15,MALATHI.S,IND,57,60.62,SC,Chennai Metro,0.04263403542364768
Thiru-Vi-Ka-Nagar,15,PREMKUMAR.G,IND,44,60.62,SC,Chennai Metro,0.03291048348492102
Thiru-Vi-Ka-Nagar,15,RAVIPARAIYANAR.D,RPI(A),41,60.62,SC,Chennai Metro,0.0306665868836764
Thiru-Vi-Ka-Nagar,15,SANTHANU.S,IND,38,60.62,SC,Chennai Metro,0.028422690282431787
Thiru-Vi-Ka-Nagar,15,RANGANATHAN.M,IND,37,60.62,SC,Chennai Metro,0.02767472474868358
Thiru-Vi-Ka-Nagar,15,GOVINDARAJ.G,IND,33,60.62,SC,Chennai Metro,0.02468286261369076
Thiru-Vi-Ka-Nagar,15,BIRLABOSE.M,IND,29,60.62,SC,Chennai Metro,0.02169100047869794
Egmore,16,I.PARANTHAMEN,DMK,68832,61.13,SC,Chennai Metro,57.71059184546118
Egmore,16,B.JOHN PANDIAN,AIADMK,30064,61.13,SC,Chennai Metro,25.20646259358939
Egmore,16,U. PRIYADARSINI,MNM,9990,61.13,SC,Chennai Metro,8.375883492215207
Egmore,16,P.GEETHA LAKSHMI,NTK,6276,61.13,SC,Chennai Metro,5.261966446160424
Egmore,16,T.PRABHU,DMDK,1293,61.13,SC,Chennai Metro,1.084085821364791
Egmore,16,NONE OF THE ABOVE,NOTA,1176,61.13,SC,Chennai Metro,0.9859898885730813
Egmore,16,V. PRABHU,IND,492,61.13,SC,Chennai Metro,0.41250597379077897
Egmore,16,K.P.SUNDARAPRATHABAN,BSP,361,61.13,SC,Chennai Metro,0.3026720661351041
Egmore,16,S.JAYAKALPANA,IND,171,61.13,SC,Chennai Metro,0.14337097869557563
Egmore,16,DR.N. GUNASEKAR,IND,109,61.13,SC,Chennai Metro,0.09138851858372948
Egmore,16,A.PARANTHAMAN,IND,98,61.13,SC,Chennai Metro,0.0821658240477568
Egmore,16,J.CHANDRAKALA,LJP,92,61.13,SC,Chennai Metro,0.07713526339177168
Egmore,16,G.R.RAJENDRAN,IND,84,61.13,SC,Chennai Metro,0.07042784918379154
Egmore,16,G.SHEEJA,Nam India Naam Indiyar Katchi,55,61.13,SC,Chennai Metro,0.0461134726798635
Egmore,16,R.REVANTH,Anaithu Makkal Arasiyal Katchi,45,61.13,SC,Chennai Metro,0.03772920491988832
Egmore,16,M.UTHAYAKUMAR,IND,41,61.13,SC,Chennai Metro,0.03437549781589825
Egmore,16,N.ARAVINTH KUMAR,IND,38,61.13,SC,Chennai Metro,0.0318602174879057
Egmore,16,V.SEKAR,IND,28,61.13,SC,Chennai Metro,0.02347594972793051
Egmore,16,V.ESWARAN,IND,26,61.13,SC,Chennai Metro,0.021799096175935475
Royapuram,17,MURTHY.R.IDREAM,DMK,64424,62.6,GEN,Chennai Metro,53.15906296672195
Royapuram,17,JAYAKUMAR.D,AIADMK,36645,62.6,GEN,Chennai Metro,30.237393865881128
Royapuram,17,GUNASEKARAN.S,MNM,8166,62.6,GEN,Chennai Metro,6.738124118127583
Royapuram,17,KAMALI.S,NTK,7953,62.6,GEN,Chennai Metro,6.562368492709855
Royapuram,17,RAMAJAYAM.C,AMMK,1128,62.6,GEN,Chennai Metro,0.9307621853107904
Royapuram,17,NONE OF THE ABOVE,NOTA,901,62.6,GEN,Chennai Metro,0.7434545469548068
Royapuram,17,JAMES MARTIN.M,Tamil Nadu Ilangyar Katchi,557,62.6,GEN,Chennai Metro,0.45960508618626794
Royapuram,17,SUGANTHAN.T,IND,205,62.6,GEN,Chennai Metro,0.1691544751672979
Royapuram,17,KUMAR.S,BSP,180,62.6,GEN,Chennai Metro,0.1485258806347006
Royapuram,17,MOHAN.A,Tipu Sultan Party,172,62.6,GEN,Chennai Metro,0.14192473038426945
Royapuram,17,SELVAKUMAR.J,IND,133,62.6,GEN,Chennai Metro,0.10974412291341767
Royapuram,17,DHANASEKARAN.G,IND,109,62.6,GEN,Chennai Metro,0.08994067216212426
Royapuram,17,SUBRAMANI.S.N,IND,85,62.6,GEN,Chennai Metro,0.07013722141083084
Royapuram,17,SUNDARAPANDIAN.R,IND,60,62.6,GEN,Chennai Metro,0.04950862687823353
Royapuram,17,PRASATH.K,IND,58,62.6,GEN,Chennai Metro,0.04785833931562575
Royapuram,17,DINAKARAN.S,IND,56,62.6,GEN,Chennai Metro,0.04620805175301797
Royapuram,17,PRABHAKARAN.V,IND,55,62.6,GEN,Chennai Metro,0.04538290797171407
Royapuram,17,GOKUL.G,IND,52,62.6,GEN,Chennai Metro,0.04290747662780239
Royapuram,17,CHELLAPPPAN.T,IND,50,62.6,GEN,Chennai Metro,0.04125718906519461
Royapuram,17,MURTHY.T.C.S,IND,43,62.6,GEN,Chennai Metro,0.03548118259606736
Royapuram,17,SATHISH.S,IND,30,62.6,GEN,Chennai Metro,0.024754313439116764
Royapuram,17,KALIDASS.K.R,IND,27,62.6,GEN,Chennai Metro,0.022278882095205087
Royapuram,17,VELU.G,IND,27,62.6,GEN,Chennai Metro,0.022278882095205087
Royapuram,17,KARUNAKARAN.H,IND,26,62.6,GEN,Chennai Metro,0.021453738313901197
Royapuram,17,KARTHICK.V,IND,21,62.6,GEN,Chennai Metro,0.017328019407381736
Royapuram,17,PRABHU.D,IND,18,62.6,GEN,Chennai Metro,0.014852588063470059
Royapuram,17,VINDHAN.A,IND,10,62.6,GEN,Chennai Metro,0.008251437813038923
Harbour,18,SEKARBABU. P.K,DMK,59317,57.64,GEN,Chennai Metro,58.3541564190851
Harbour,18,VINOJ. P. SELVAM,BJP,32043,57.64,GEN,Chennai Metro,31.52287260206591
Harbour,18,RAMESH. A,MNM,3763,57.64,GEN,Chennai Metro,3.7019183472700448
Harbour,18,AHAMED FAZIL. M,NTK,3357,57.64,GEN,Chennai Metro,3.302508607968519
Harbour,18,NONE OF THE ABOVE,NOTA,912,57.64,GEN,Chennai Metro,0.897196261682243
Harbour,18,SANTHANA KRISHNAN. P,AMMK,775,57.64,GEN,Chennai Metro,0.7624200688637481
Harbour,18,RAVIKUMAR. C,BSP,410,57.64,GEN,Chennai Metro,0.4033448106246926
Harbour,18,SELVAM. P,IND,247,57.64,GEN,Chennai Metro,0.24299065420560748
Harbour,18,VIVEK RAM. A,IND,166,57.64,GEN,Chennai Metro,0.1633054599114609
Harbour,18,SURESH. R,IND,117,57.64,GEN,Chennai Metro,0.11510083620265618
Harbour,18,GANESH. S,IND,68,57.64,GEN,Chennai Metro,0.06689621249385146
Harbour,18,SELVARAJ. S,IND,63,57.64,GEN,Chennai Metro,0.06197737333989179
Harbour,18,KAMAL. J,IND,47,57.64,GEN,Chennai Metro,0.046237088047220855
Harbour,18,SIVARAMAN. G,IND,40,57.64,GEN,Chennai Metro,0.039350713231677326
Harbour,18,SHANKAR. A,IND,38,57.64,GEN,Chennai Metro,0.037383177570093455
Harbour,18,SELVAKUMAR. R,IND,37,57.64,GEN,Chennai Metro,0.03639940973930152
Harbour,18,RAMKI. P,IND,33,57.64,GEN,Chennai Metro,0.032464338416133796
Harbour,18,PUGALENTHI. P,IND,28,57.64,GEN,Chennai Metro,0.027545499262174127
Harbour,18,UDHAYAKUMAR. V,IND,25,57.64,GEN,Chennai Metro,0.024594195769798325
Harbour,18,SRINIVASAN. P,IND,25,57.64,GEN,Chennai Metro,0.024594195769798325
Harbour,18,KRISHNAKUMAR. G,IND,22,57.64,GEN,Chennai Metro,0.02164289227742253
Harbour,18,ANANDRAJ. T.K,IND,21,57.64,GEN,Chennai Metro,0.020659124446630595
Harbour,18,DAMODHARAN. A.G,IND,20,57.64,GEN,Chennai Metro,0.019675356615838663
Harbour,18,ZIONRAJ. M,IND,18,57.64,GEN,Chennai Metro,0.017707820954254796
Harbour,18,CHANDRAN. R,IND,13,57.64,GEN,Chennai Metro,0.01278898180029513
Harbour,18,RAGHUNATH. K,IND,13,57.64,GEN,Chennai Metro,0.01278898180029513
Harbour,18,RAMESH. D,IND,12,57.64,GEN,Chennai Metro,0.011805213969503198
Harbour,18,NAGARAJ. S,IND,10,57.64,GEN,Chennai Metro,0.009837678307919331
Harbour,18,MAHALINGAM. D,IND,10,57.64,GEN,Chennai Metro,0.009837678307919331
Chepauk-Thiruvallikeni,19,UDHAYANIDHI STALIN,DMK,93285,58.33,GEN,Chennai Metro,67.89054255667553
Chepauk-Thiruvallikeni,19,KASSALI A.V.A,PMK,23930,58.33,GEN,Chennai Metro,17.41566900767803
Chepauk-Thiruvallikeni,19,JAYASIMMARAJA  S M,NTK,9193,58.33,GEN,Chennai Metro,6.690440668097959
Chepauk-Thiruvallikeni,19,MOHAMMED IDRIS K,IJK,4096,58.33,GEN,Chennai Metro,2.9809686692623996
Chepauk-Thiruvallikeni,19,NONE OF THE ABOVE,NOTA,2061,58.33,GEN,Chennai Metro,1.4999454168334485
Chepauk-Thiruvallikeni,19,RAJENDRAN L,AMMK,1873,58.33,GEN,Chennai Metro,1.3631236126778503
Chepauk-Thiruvallikeni,19,RAGHU C,BSP,723,58.33,GEN,Chennai Metro,0.5261817255558385
Chepauk-Thiruvallikeni,19,TABREZ,Tipu Sultan Party,367,58.33,GEN,Chennai Metro,0.2670936283250246
Chepauk-Thiruvallikeni,19,RAVI E,IND,367,58.33,GEN,Chennai Metro,0.2670936283250246
Chepauk-Thiruvallikeni,19,SENTHIL KUMAR H,IND,244,58.33,GEN,Chennai Metro,0.17757723518067028
Chepauk-Thiruvallikeni,19,SRINIVASAN,IND,139,58.33,GEN,Chennai Metro,0.10116080200866054
Chepauk-Thiruvallikeni,19,CHANDRANATHAN S,IND,118,58.33,GEN,Chennai Metro,0.08587751537425858
Chepauk-Thiruvallikeni,19,MOHAMED RIOZ,Anaithu Makkal Arasiyal Katchi,112,58.33,GEN,Chennai Metro,0.08151086205014374
Chepauk-Thiruvallikeni,19,NAGARAJAN,IND,110,58.33,GEN,Chennai Metro,0.08005531094210545
Chepauk-Thiruvallikeni,19,ABID BAKSHQ H HUSSAIN,RPI(A),105,58.33,GEN,Chennai Metro,0.07641643317200975
Chepauk-Thiruvallikeni,19,RAVI M L,Desiya Makkal Sakthi Katchi,89,58.33,GEN,Chennai Metro,0.0647720243077035
Chepauk-Thiruvallikeni,19,ANANDAN  K,IND,88,58.33,GEN,Chennai Metro,0.06404424875368436
Chepauk-Thiruvallikeni,19,MUNIYANDI,IND,81,58.33,GEN,Chennai Metro,0.05894981987555038
Chepauk-Thiruvallikeni,19,KANNAN C,IND,65,58.33,GEN,Chennai Metro,0.047305411011244136
Chepauk-Thiruvallikeni,19,KRISHNADASAN S,IND,57,58.33,GEN,Chennai Metro,0.041483206579091006
Chepauk-Thiruvallikeni,19,BALAJI C,IND,53,58.33,GEN,Chennai Metro,0.03857210436301445
Chepauk-Thiruvallikeni,19,MANIKANDAN E,IND,50,58.33,GEN,Chennai Metro,0.036388777700957026
Chepauk-Thiruvallikeni,19,DILLIRAJ P,IND,49,58.33,GEN,Chennai Metro,0.03566100214693788
Chepauk-Thiruvallikeni,19,MADHANA GOPAL T,IND,42,58.33,GEN,Chennai Metro,0.030566573268803902
Chepauk-Thiruvallikeni,19,GANESAN P,IND,39,58.33,GEN,Chennai Metro,0.02838324660674648
Chepauk-Thiruvallikeni,19,BALAJI K,IND,35,58.33,GEN,Chennai Metro,0.02547214439066992
Chepauk-Thiruvallikeni,19,MOHAMMED HUSSAIN,IND,34,58.33,GEN,Chennai Metro,0.024744368836650776
Thousand Lights,20,EZHILAN N,DMK,71867,56.25,GEN,Chennai Metro,52.86670589966162
Thousand Lights,20,KUSHBOO SUNDAR,BJP,39405,56.25,GEN,Chennai Metro,28.98705311166691
Thousand Lights,20,K M SHARIFF,MNM,11791,56.25,GEN,Chennai Metro,8.673679564513757
Thousand Lights,20,SHERINE AJ,NTK,8884,56.25,GEN,Chennai Metro,6.535236133588347
Thousand Lights,20,NONE OF THE ABOVE,NOTA,1385,56.25,GEN,Chennai Metro,1.0188318375754009
Thousand Lights,20,VAIDHYANATHAN N,AMMK,1155,56.25,GEN,Chennai Metro,0.8496395468589083
Thousand Lights,20,WILLIAMS D,BSP,246,56.25,GEN,Chennai Metro,0.18096218920111815
Thousand Lights,20,RADHA KRISHNAN S,IND,231,56.25,GEN,Chennai Metro,0.16992790937178168
Thousand Lights,20,MANIVANNAN N,IND,229,56.25,GEN,Chennai Metro,0.16845667206120346
Thousand Lights,20,PARTHIBAN V,IND,154,56.25,GEN,Chennai Metro,0.11328527291452112
Thousand Lights,20,DOMNIC A,Nam India Naam Indiyar Katchi,72,56.25,GEN,Chennai Metro,0.05296454318081507
Thousand Lights,20,SANJEEVI S,IND,66,56.25,GEN,Chennai Metro,0.048550831249080474
Thousand Lights,20,SUDAKAR R,IND,66,56.25,GEN,Chennai Metro,0.048550831249080474
Thousand Lights,20,BABU A,IND,65,56.25,GEN,Chennai Metro,0.04781521259379138
Thousand Lights,20,A GEORGE BENNY,IND,62,56.25,GEN,Chennai Metro,0.04560835662792408
Thousand Lights,20,NIRMAL KUMAR S,IND,53,56.25,GEN,Chennai Metro,0.0389877887303222
Thousand Lights,20,RIAZ(A) SYED ZAKEERULLA,Anaithu Makkal Arasiyal Katchi,52,56.25,GEN,Chennai Metro,0.0382521700750331
Thousand Lights,20,P PARIMALA,IND,47,56.25,GEN,Chennai Metro,0.03457407679858761
Thousand Lights,20,VELRAJ S,IND,42,56.25,GEN,Chennai Metro,0.03089598352214212
Thousand Lights,20,DEEBAN M,IND,37,56.25,GEN,Chennai Metro,0.027217890245696628
Thousand Lights,20,SEKAR K,IND,31,56.25,GEN,Chennai Metro,0.02280417831396204
Anna Nagar,21,M.K. MOHAN,DMK,80054,57.33,GEN,Chennai Metro,48.489363764113
Anna Nagar,21,S. GOKULA INDIRA,AIADMK,52609,57.33,GEN,Chennai Metro,31.865702379221787
Anna Nagar,21,V. PONRAJ,MNM,17522,57.33,GEN,Chennai Metro,10.613218975626303
Anna Nagar,21,S. SHANKAR,NTK,10406,57.33,GEN,Chennai Metro,6.302999466976789
Anna Nagar,21,NONE OF THE ABOVE,NOTA,1545,57.33,GEN,Chennai Metro,0.9358191597615932
Anna Nagar,21,K.N. GUNASEKARAN,AMMK,1169,57.33,GEN,Chennai Metro,0.7080728788099045
Anna Nagar,21,S.D. PRABHAKAR,Tamil Nadu Ilangyar Katchi,408,57.33,GEN,Chennai Metro,0.24712894316034306
Anna Nagar,21,D. JEEVITHKUMAR,BSP,220,57.33,GEN,Chennai Metro,0.13325580268449871
Anna Nagar,21,S. SATHYANARAYANAN,IND,158,57.33,GEN,Chennai Metro,0.09570189465523089
Anna Nagar,21,HARI SHANKAR,IND,142,57.33,GEN,Chennai Metro,0.08601056355090372
Anna Nagar,21,K. SATHISH KUMAR,IND,125,57.33,GEN,Chennai Metro,0.07571352425255609
Anna Nagar,21,R. SARAVANAN,IND,122,57.33,GEN,Chennai Metro,0.07389639967049474
Anna Nagar,21,V.M. NAGARAJAN,IND,86,57.33,GEN,Chennai Metro,0.05209090468575859
Anna Nagar,21,L. KASINATHAN,IND,74,57.33,GEN,Chennai Metro,0.0448224063575132
Anna Nagar,21,V. PAULRAJ GUNA,RPI(A),73,57.33,GEN,Chennai Metro,0.04421669816349275
Anna Nagar,21,ANSAR AHAMED,Anaithu Makkal Arasiyal Katchi,69,57.33,GEN,Chennai Metro,0.041793865387410964
Anna Nagar,21,P.E. GOPINATH,IND,62,57.33,GEN,Chennai Metro,0.03755390802926782
Anna Nagar,21,P. DHANASEKAR,Nam India Naam Indiyar Katchi,59,57.33,GEN,Chennai Metro,0.035736783447206474
Anna Nagar,21,S. YUVARAJA,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,56,57.33,GEN,Chennai Metro,0.03391965886514513
Anna Nagar,21,J. NAGARAJ,New Generation People’s Party,53,57.33,GEN,Chennai Metro,0.03210253428308378
Anna Nagar,21,M. VERIYANDI,Anna MGR Dravida Makkal Kalgam,32,57.33,GEN,Chennai Metro,0.01938266220865436
Anna Nagar,21,M. MANOKARAN,IND,27,57.33,GEN,Chennai Metro,0.016354121238552115
Anna Nagar,21,P. MANIMARAN,IND,13,57.33,GEN,Chennai Metro,0.007874206522265833
Anna Nagar,21,A. JAYAPRAKASH,IND,12,57.33,GEN,Chennai Metro,0.007268498328245384
Virugampakkam,22,AMV.PRABHAKARA RAJA,DMK,74351,57.59,GEN,Chennai Metro,43.97203806324555
Virugampakkam,22,VIRUGAI V.N.RAVI,AIADMK,55984,57.59,GEN,Chennai Metro,33.10958264088901
Virugampakkam,22,SENEGAN,MNM,16939,57.59,GEN,Chennai Metro,10.017919769112941
Virugampakkam,22,T.S.RAJENDRAN,NTK,10185,57.59,GEN,Chennai Metro,6.023526350340357
Virugampakkam,22,M.GUNASEKARAN (A) STAR M.GUNASEKARAN,IND,5186,57.59,GEN,Chennai Metro,3.0670601524658903
Virugampakkam,22,B.PARTHASARATHY,DMDK,1585,57.59,GEN,Chennai Metro,0.9373872621786418
Virugampakkam,22,NONE OF THE ABOVE,NOTA,1563,57.59,GEN,Chennai Metro,0.9243762086972979
Virugampakkam,22,R.MAYILSAMY,IND,1440,57.59,GEN,Chennai Metro,0.8516325915061478
Virugampakkam,22,SATHASIVAM,IND,344,57.59,GEN,Chennai Metro,0.20344556352646861
Virugampakkam,22,M.S.ISMAIL KHAN,All India Jananayaka Makkal Kazhagam,209,57.59,GEN,Chennai Metro,0.12360500807276727
Virugampakkam,22,M.MANNU,IND,148,57.59,GEN,Chennai Metro,0.08752890523813185
Virugampakkam,22,V.GUNASEKARAN,IND,131,57.59,GEN,Chennai Metro,0.07747490936618427
Virugampakkam,22,M.SIVAKUMAR,IND,119,57.59,GEN,Chennai Metro,0.07037797110363303
Virugampakkam,22,G.THANIGACHALAM,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,90,57.59,GEN,Chennai Metro,0.05322703696913424
Virugampakkam,22,MANJU,Anaithu Makkal Arasiyal Katchi,90,57.59,GEN,Chennai Metro,0.05322703696913424
Virugampakkam,22,S.GUNASEKAR,IND,88,57.59,GEN,Chennai Metro,0.05204421392537569
Virugampakkam,22,G.RAVI,RJD,73,57.59,GEN,Chennai Metro,0.04317304109718666
Virugampakkam,22,M.ELLANGOVAN,IND,72,57.59,GEN,Chennai Metro,0.04258162957530739
Virugampakkam,22,E.SANKAR,IND,68,57.59,GEN,Chennai Metro,0.04021598348779031
Virugampakkam,22,R.PRABAHARAN,Tamizhaga Murpokku Makkal Katchi,65,57.59,GEN,Chennai Metro,0.038441748922152505
Virugampakkam,22,D.SUNDAR SINGH,IND,56,57.59,GEN,Chennai Metro,0.03311904522523908
Virugampakkam,22,D.PRABAKARAN,IND,56,57.59,GEN,Chennai Metro,0.03311904522523908
Virugampakkam,22,M.SRINIVASAN,IND,49,57.59,GEN,Chennai Metro,0.028979164572084194
Virugampakkam,22,V.THALAPATHI,IND,49,57.59,GEN,Chennai Metro,0.028979164572084194
Virugampakkam,22,V.K.KATHIR,IND,48,57.59,GEN,Chennai Metro,0.028387753050204922
Virugampakkam,22,S.R.DINESH KUMAR,Anna MGR Dravida Makkal Kalgam,41,57.59,GEN,Chennai Metro,0.02424787239705004
Virugampakkam,22,K.BOOPATHY,IND,34,57.59,GEN,Chennai Metro,0.020107991743895156
Virugampakkam,22,V.K.SENTHIL KUMAR,IND,24,57.59,GEN,Chennai Metro,0.014193876525102461
Saidapet,23,SUBRAMANIAN. MA,DMK,80194,57.36,GEN,Chennai Metro,50.01902362047566
Saidapet,23,SAIDAI DURAISAMY,AIADMK,50786,57.36,GEN,Chennai Metro,31.676511130377293
Saidapet,23,SNEGAPRIYA,MNM,13454,57.36,GEN,Chennai Metro,8.391599668178161
Saidapet,23,SURESH KUMAR. B,NTK,10717,57.36,GEN,Chennai Metro,6.684463627461376
Saidapet,23,SENTHAMIZHAN. G,AMMK,2081,57.36,GEN,Chennai Metro,1.2979722691748738
Saidapet,23,NONE OF THE ABOVE,NOTA,1158,57.36,GEN,Chennai Metro,0.7222738528133128
Saidapet,23,KOTTUR KUMAR. R,BSP,274,57.36,GEN,Chennai Metro,0.17090072165012754
Saidapet,23,SAGAYAMARY. N,RPI(A),209,57.36,GEN,Chennai Metro,0.1303585796528345
Saidapet,23,SIVASANKAR. S. R,IND,182,57.36,GEN,Chennai Metro,0.1135179975924205
Saidapet,23,BALAJI. V,IND,145,57.36,GEN,Chennai Metro,0.0904401629170383
Saidapet,23,KANDHASAMY. R,IND,141,57.36,GEN,Chennai Metro,0.08794526187105105
Saidapet,23,MURTHI. R,IND,125,57.36,GEN,Chennai Metro,0.07796565768710198
Saidapet,23,SATHISH KUMAR. S,IND,121,57.36,GEN,Chennai Metro,0.07547075664111472
Saidapet,23,SARAVANAN. D,IND,91,57.36,GEN,Chennai Metro,0.05675899879621025
Saidapet,23,SIVAGNANASAMBANDAN. T,Desiya Makkal Sakthi Katchi,89,57.36,GEN,Chennai Metro,0.05551154827321661
Saidapet,23,JOTHI SAIRAM. S,IND,66,57.36,GEN,Chennai Metro,0.041165867258789846
Saidapet,23,KOTHANDAPANI. K,IND,48,57.36,GEN,Chennai Metro,0.029938812551847164
Saidapet,23,IMRAN KHAN. M,IND,47,57.36,GEN,Chennai Metro,0.029315087290350348
Saidapet,23,MANIMARAN. S,IND,43,57.36,GEN,Chennai Metro,0.02682018624436308
Saidapet,23,PREM KUMAR. A,IND,40,57.36,GEN,Chennai Metro,0.024949010459872637
Saidapet,23,ASHOK KUMAR. V,IND,38,57.36,GEN,Chennai Metro,0.023701559936879005
Saidapet,23,VIJAYA KUMAR. R,IND,37,57.36,GEN,Chennai Metro,0.023077834675382186
Saidapet,23,LOGANATHAN. J,IND,34,57.36,GEN,Chennai Metro,0.021206658890891742
Saidapet,23,VENKATESH. K,IND,32,57.36,GEN,Chennai Metro,0.019959208367898107
Saidapet,23,RISHI KUMAR. A,IND,31,57.36,GEN,Chennai Metro,0.01933548310640129
Saidapet,23,ARUN KUMAR. M,IND,30,57.36,GEN,Chennai Metro,0.018711757844904475
Saidapet,23,VASANTH. H,IND,30,57.36,GEN,Chennai Metro,0.018711757844904475
Saidapet,23,ELANGO. K,IND,23,57.36,GEN,Chennai Metro,0.014345681014426764
Saidapet,23,RAJESH. N,IND,23,57.36,GEN,Chennai Metro,0.014345681014426764
Saidapet,23,PRAKASH. C,IND,20,57.36,GEN,Chennai Metro,0.012474505229936319
Saidapet,23,ALAGANATHAN. B,IND,18,57.36,GEN,Chennai Metro,0.011227054706942687
Theayagaraya Nagar,24,KARUNANITHI J,DMK,56035,55.99,GEN,Chennai Metro,40.57155682986519
